1732670874.784,21.2,[34.0, 26.0, 20.0, 16.8, 9.1, 9.1, 10.9, 10.9],79.2,82.1,3578216448,3.3,24272621,16092050,584939.9375,266061.96484375
1732670876.793,14.2,[20.2, 19.0, 12.1, 9.0, 9.0, 6.9, 5.1, 5.0],78.2,82.1,3742269440,3.3,24272906,16092150,584941.41015625,266062.83203125
1732670878.805,13.1,[28.0, 25.3, 15.0, 13.0, 9.9, 7.0, 7.9, 6.9],77.9,82.1,3791929344,3.3,24272924,16092211,584941.5859375,266063.41015625
1732670880.817,13.2,[21.0, 18.2, 14.0, 10.9, 6.9, 4.0, 5.0, 3.0],78.8,82.1,3638542336,3.3,24272965,16092418,584941.85546875,266065.171875
1732670882.978,20.6,[45.5, 39.0, 29.0, 24.0, 11.9, 8.9, 7.0, 5.0],77.7,82.1,3831644160,3.3,24274570,16092494,584952.296875,266065.90625
1732670884.987,16.7,[39.4, 37.0, 20.2, 19.0, 16.0, 12.1, 12.9, 11.0],78.8,82.1,3633692672,3.3,24274747,16092744,584955.1171875,266067.94921875
1732670886.993,9.1,[35.0, 27.6, 18.0, 18.0, 6.0, 5.0, 4.0, 4.0],77.8,82.1,3815800832,3.3,24274799,16092884,584955.5078125,266069.234375
1732670888.999,13.9,[24.0, 21.8, 13.0, 11.1, 10.0, 11.0, 8.1, 8.1],77.5,82.1,3857678336,3.3,24274836,16092977,584956.09765625,266070.44140625
1732670891.011,13.9,[50.0, 34.0, 30.7, 24.8, 44.6, 18.0, 21.2, 17.8],77.8,82.1,3813179392,3.3,24275043,16093336,584958.0625,266073.7578125
1732670893.022,17.9,[39.4, 34.3, 26.0, 20.0, 5.9, 5.9, 5.9, 5.9],77.2,82.1,3922411520,3.3,24275178,16093540,584959.53125,266075.4609375
1732670895.033,9.6,[24.2, 20.2, 16.0, 10.1, 8.9, 9.0, 7.1, 7.0],78.1,82.1,3770171392,3.3,24275199,16093605,584959.65625,266076.01953125
1732670897.041,11.2,[23.2, 21.0, 15.0, 12.0, 11.1, 7.0, 7.0, 6.9],77.5,82.1,3872522240,3.3,24275223,16093700,584959.81640625,266077.22265625
1732670899.045,11.2,[19.2, 17.0, 9.1, 8.0, 6.9, 7.0, 7.0, 6.0],77.1,82.1,3935682560,3.3,24275243,16093750,584959.98046875,266077.6875
1732670901.057,19.1,[41.4, 34.0, 26.3, 22.0, 23.2, 19.0, 16.0, 13.0],78.5,82.1,3689349120,3.3,24275367,16094108,584961.53515625,266080.34765625
1732670903.247,52.2,[82.0, 75.8, 69.3, 69.0, 27.0, 21.2, 19.0, 15.8],78.6,82.1,3669016576,3.3,24276643,16094306,584992.5625,266091.9765625
1732670905.421,20.4,[28.6, 18.2, 13.1, 9.0, 24.8, 20.0, 15.2, 11.0],77.6,82.1,3842064384,3.3,24276665,16094381,584992.76171875,266093.25390625
1732670907.429,18.0,[31.6, 24.5, 21.2, 15.0, 18.0, 14.3, 10.9, 7.9],78.5,82.1,3695951872,3.3,24277018,16094481,585002.19921875,266094.2265625
1732670909.590,20.8,[32.7, 27.3, 18.2, 12.1, 7.0, 5.0, 4.0, 3.1],77.7,82.1,3829858304,3.3,24277034,16094570,585002.3671875,266095.76171875
1732670911.601,14.5,[41.0, 36.4, 20.0, 16.0, 5.0, 4.0, 4.0, 4.0],77.7,82.1,3836608512,3.3,24277082,16094651,585002.73828125,266096.578125
1732670913.769,24.6,[31.0, 23.2, 14.9, 11.0, 11.0, 10.9, 7.0, 5.0],77.7,82.1,3826253824,3.3,24277134,16094715,585003.42578125,266097.234375
1732670915.780,8.5,[14.1, 12.1, 10.0, 5.0, 5.9, 6.0, 6.0, 6.0],77.5,82.1,3863789568,3.3,24277183,16094786,585003.90625,266097.99609375
1732670917.792,15.0,[35.0, 22.2, 16.2, 11.9, 21.8, 22.0, 13.9, 9.0],78.5,82.1,3685679104,3.3,24277300,16094883,585006.484375,266099.2890625
1732670919.803,18.8,[37.8, 25.3, 18.2, 12.0, 19.2, 13.0, 13.0, 6.0],78.4,82.1,3709550592,3.3,24277372,16095151,585007.6015625,266101.109375
1732670921.975,21.1,[34.3, 30.0, 23.0, 14.0, 13.0, 15.8, 10.0, 8.0],78.1,82.1,3770613760,3.3,24277503,16095518,585008.5859375,266110.62109375
1732670923.988,11.7,[14.0, 12.1, 8.0, 8.9, 5.9, 4.0, 3.0, 4.0],77.8,82.1,3817717760,3.3,24277568,16095578,585009.98828125,266111.25390625
1732670925.997,8.7,[15.3, 12.2, 9.0, 6.0, 9.0, 9.0, 8.0, 9.0],77.7,82.1,3827548160,3.3,24277587,16095642,585010.171875,266112.01171875
1732670928.006,6.6,[17.0, 12.0, 9.1, 7.0, 2.0, 3.0, 2.0, 3.0],76.9,82.1,3974807552,3.3,24277590,16095685,585010.21875,266112.515625
1732670930.014,9.9,[16.2, 14.1, 8.1, 7.0, 4.0, 3.0, 4.0, 2.0],77.4,82.1,3883597824,3.3,24277596,16095724,585010.296875,266112.98828125
1732670932.019,10.2,[15.3, 13.1, 12.1, 6.0, 14.9, 10.1, 10.1, 10.9],76.7,82.1,3996319744,3.3,24277606,16095803,585010.41015625,266114.15625
1732670934.025,10.2,[14.3, 13.0, 10.0, 7.1, 5.1, 5.9, 5.0, 4.0],77.5,82.1,3869704192,3.3,24277627,16095848,585010.63671875,266114.65234375
1732670936.037,8.8,[17.0, 14.9, 9.0, 7.0, 5.0, 4.0, 5.0, 5.9],77.5,82.1,3868213248,3.3,24277683,16095902,585011.10546875,266115.23046875
1732670938.046,9.9,[16.2, 14.1, 8.0, 7.0, 4.0, 4.0, 3.0, 4.0],76.8,82.1,3981819904,3.3,24277705,16095966,585011.3359375,266116.015625
1732670940.053,12.6,[16.3, 16.0, 12.1, 9.1, 4.0, 4.0, 3.0, 3.0],78.6,82.1,3670294528,3.3,24277720,16096026,585011.47265625,266116.734375
1732670942.059,10.2,[16.2, 16.3, 9.9, 7.0, 10.0, 8.9, 7.0, 6.9],76.7,82.1,4007542784,3.3,24277789,16096235,585012.56640625,266118.34375
1732670944.068,9.4,[15.2, 14.1, 11.1, 6.9, 5.0, 5.0, 4.0, 5.0],77.4,82.1,3885383680,3.3,24277834,16096284,585012.8203125,266118.8203125
1732670946.080,7.4,[16.0, 12.9, 9.9, 6.9, 7.9, 6.9, 5.0, 5.0],77.5,82.1,3873996800,3.3,24277954,16096343,585013.77734375,266119.44140625
1732670948.090,9.2,[20.2, 16.3, 13.0, 9.1, 8.0, 6.9, 3.0, 2.0],76.5,82.1,4031217664,3.3,24278127,16096560,585015.37109375,266121.7109375
1732670950.102,9.5,[20.2, 15.0, 8.0, 7.0, 4.0, 2.0, 3.9, 4.0],77.4,82.1,3889561600,3.3,24278175,16096704,585016.90234375,266123.19921875
1732670952.109,18.8,[17.2, 16.2, 13.0, 9.0, 8.1, 8.1, 7.1, 7.0],76.6,82.1,4027547648,3.3,24278415,16097063,585018.83203125,266126.55859375
1732670954.117,16.8,[45.0, 33.0, 26.0, 23.0, 14.9, 11.9, 10.0, 7.0],78.3,82.1,3729080320,3.3,24278457,16097137,585019.1328125,266127.37109375
1732670956.129,16.8,[27.0, 21.2, 18.0, 13.1, 11.0, 9.9, 10.9, 9.9],77.6,82.1,3848945664,3.3,24278494,16097198,585019.39453125,266128.05859375
1732670958.281,20.2,[35.7, 30.3, 19.2, 20.8, 10.0, 8.0, 6.0, 6.0],78.0,82.1,3775545344,3.3,24278506,16097249,585019.51953125,266128.6484375
1732670960.456,21.8,[47.5, 38.4, 36.0, 28.0, 10.0, 7.1, 5.1, 6.0],78.2,82.1,3747020800,3.3,24278938,16097321,585023.3828125,266129.40234375
1732670962.467,10.0,[54.0, 46.5, 25.3, 20.2, 13.0, 13.0, 12.0, 11.9],77.2,82.1,3921166336,3.3,24278986,16097547,585023.7578125,266131.0625
1732670964.644,29.3,[56.6, 49.0, 21.0, 15.0, 6.9, 5.0, 5.1, 5.0],77.6,82.1,3853631488,3.3,24279012,16097595,585024.04296875,266131.59765625
1732670966.816,23.5,[53.0, 42.0, 41.0, 34.7, 16.2, 13.1, 13.0, 10.0],77.6,82.1,3843031040,3.3,24279165,16097707,585025.34375,266133.4921875
1732670968.827,16.4,[48.5, 40.4, 31.0, 27.0, 20.6, 15.8, 14.1, 10.0],77.5,82.1,3865444352,3.3,24279190,16097756,585025.50390625,266134.296875
1732670970.992,28.9,[39.4, 32.0, 24.2, 19.0, 21.0, 14.0, 13.9, 11.0],78.2,82.1,3742597120,3.3,24279267,16098115,585026.06640625,266153.84765625
1732670973.153,21.7,[40.0, 34.3, 21.0, 23.0, 19.0, 17.0, 14.0, 10.0],77.2,82.1,3923902464,3.3,24279283,16098180,585026.23046875,266154.49609375
1732670975.165,17.4,[18.4, 14.9, 13.0, 6.1, 6.0, 5.1, 5.0, 5.1],77.9,82.1,3789062144,3.3,24279297,16098239,585026.3828125,266155.08984375
1732670977.174,9.6,[20.8, 17.0, 9.1, 9.9, 6.0, 8.0, 5.0, 4.0],77.9,82.1,3793502208,3.3,24279338,16098333,585026.7421875,266157.0390625
1732670979.184,7.9,[14.1, 12.0, 9.1, 7.0, 7.9, 7.9, 7.9, 7.0],76.8,82.1,3986309120,3.3,24279406,16098399,585027.1796875,266157.75
1732670981.194,9.2,[19.0, 13.1, 12.9, 7.0, 4.0, 3.0, 2.0, 3.0],77.0,82.1,3958931456,3.3,24279467,16098711,585027.5703125,266160.7734375
1732670983.384,31.8,[33.3, 27.0, 22.0, 14.1, 16.0, 13.0, 9.9, 8.9],79.1,82.1,3595370496,3.3,24279766,16098842,585030.01171875,266161.8984375
1732670985.397,17.5,[20.0, 17.0, 12.1, 7.1, 4.0, 5.0, 5.0, 3.0],78.5,82.1,3693641728,3.3,24279844,16099064,585030.74609375,266163.48046875
1732670987.402,13.3,[26.3, 21.0, 17.2, 14.0, 11.0, 7.0, 8.1, 7.0],77.7,82.1,3825483776,3.3,24279888,16099123,585030.96484375,266164.07421875
1732670989.553,22.5,[37.4, 33.0, 22.8, 14.9, 21.0, 18.8, 17.0, 16.0],77.8,82.1,3817652224,3.3,24279899,16099167,585031.08203125,266164.51953125
1732670991.710,22.4,[39.0, 31.3, 22.2, 15.2, 22.0, 18.0, 19.0, 16.2],78.2,82.1,3744956416,3.3,24279924,16099249,585031.28125,266165.76953125
1732670993.717,19.2,[37.8, 34.3, 20.0, 15.0, 18.2, 17.0, 14.9, 12.1],78.1,82.1,3756408832,3.3,24279972,16099382,585032.23828125,266166.73046875
1732670995.728,16.0,[31.3, 25.5, 15.2, 12.9, 15.8, 13.0, 9.0, 6.9],78.3,82.1,3733110784,3.3,24280012,16099523,585032.80859375,266168.00390625
1732670997.900,26.6,[43.0, 36.4, 23.0, 20.0, 16.0, 14.0, 12.9, 12.0],77.3,82.1,3894149120,3.3,24280470,16099678,585037.796875,266169.1640625
1732671000.069,20.3,[24.2, 19.0, 12.0, 10.9, 7.0, 5.1, 5.0, 5.0],78.4,81.9,3715399680,3.3,24280629,16099789,585046.17578125,266169.98828125
1732671002.079,13.5,[33.3, 33.3, 22.2, 14.0, 18.0, 17.8, 15.0, 12.0],77.9,81.9,3794272256,3.3,24280702,16099888,585048.37109375,266170.94140625
1732671004.086,18.4,[33.3, 26.0, 19.0, 13.0, 21.0, 16.0, 15.0, 12.9],78.7,81.9,3667509248,3.3,24280743,16100057,585048.80859375,266172.140625
1732671006.098,18.0,[40.4, 31.3, 24.0, 19.0, 6.0, 5.9, 6.9, 5.1],78.5,81.7,3699900416,3.3,24280823,16100190,585050.3203125,266173.2890625
1732671008.105,18.8,[44.0, 40.0, 26.0, 22.2, 18.0, 12.0, 10.0, 10.9],77.8,81.7,3807281152,3.3,24280859,16100243,585050.8828125,266173.91796875
1732671010.259,20.6,[31.3, 26.0, 14.3, 12.0, 5.0, 4.0, 3.0, 2.0],78.4,81.7,3718250496,3.3,24280903,16100379,585051.2421875,266175.06640625
1732671012.424,41.4,[29.3, 27.3, 17.2, 12.1, 15.8, 15.2, 14.0, 15.0],77.3,81.7,3895427072,3.3,24281165,16100766,585053.1171875,266178.51171875
1732671014.433,16.6,[37.0, 32.0, 21.0, 18.8, 11.9, 8.1, 5.0, 4.1],78.2,81.7,3750264832,3.3,24281218,16100956,585053.375,266179.98828125
1732671016.439,17.2,[33.3, 29.3, 19.0, 15.0, 10.0, 9.0, 7.1, 6.1],77.0,81.7,3944677376,3.3,24281255,16101033,585053.7578125,266180.734375
1732671018.451,13.1,[51.5, 39.4, 30.3, 23.0, 27.7, 22.2, 17.8, 14.1],77.2,81.7,3915071488,3.3,24281305,16101201,585054.02734375,266182.08984375
1732671020.606,22.1,[45.0, 36.0, 24.8, 24.8, 34.7, 26.7, 24.8, 17.2],78.1,81.7,3755638784,3.3,24282100,16101282,585062.11328125,266182.859375
1732671022.617,20.0,[44.4, 37.4, 25.0, 22.8, 18.2, 16.0, 14.0, 14.0],76.6,81.7,4015341568,3.3,24282167,16101542,585062.6640625,266184.6484375
1732671024.780,25.3,[38.0, 31.3, 22.2, 19.0, 11.0, 12.0, 6.1, 8.0],77.7,81.7,3826368512,3.3,24282371,16101607,585064.4453125,266185.30078125
1732671026.922,25.1,[44.4, 37.8, 28.0, 23.8, 24.5, 19.8, 17.8, 15.2],78.0,81.7,3779919872,3.3,24282425,16101720,585064.9453125,266186.40625
1732671029.081,21.4,[32.7, 29.0, 21.0, 17.0, 12.0, 11.0, 10.0, 8.9],77.7,81.7,3832659968,3.3,24282439,16101772,585065.05078125,266186.9140625
1732671031.252,21.1,[39.0, 32.0, 25.3, 18.0, 7.0, 5.9, 6.0, 5.9],77.1,81.7,3930406912,3.3,24282480,16101994,585065.3046875,266189.33203125
1732671033.425,20.9,[63.7, 62.0, 55.0, 53.0, 14.0, 10.9, 8.1, 8.0],77.3,81.7,3891970048,3.3,24282795,16102092,585074.09765625,266190.703125
1732671035.620,27.0,[48.0, 39.4, 28.0, 18.0, 13.0, 8.9, 5.0, 4.0],78.1,81.7,3765551104,3.3,24282866,16102288,585075.43359375,266192.97265625
1732671037.774,27.0,[42.4, 34.0, 23.0, 15.8, 10.0, 9.0, 6.0, 6.9],78.0,81.7,3780902912,3.3,24282886,16102376,585075.640625,266193.890625
1732671039.944,21.2,[41.0, 33.3, 21.2, 20.8, 7.0, 5.0, 5.1, 5.0],77.7,81.7,3836936192,3.3,24282920,16102422,585075.9453125,266194.36328125
1732671042.107,21.0,[38.8, 30.3, 22.0, 17.2, 9.0, 8.1, 8.9, 7.1],77.9,81.7,3804987392,3.3,24282958,16102747,585076.20703125,266197.48046875
1732671044.115,15.8,[33.0, 27.3, 20.2, 13.0, 9.1, 6.9, 4.0, 3.0],78.3,81.7,3733127168,3.3,24283042,16102826,585076.66015625,266198.1953125
1732671046.286,21.0,[38.0, 32.3, 24.0, 15.8, 5.9, 5.0, 3.0, 2.0],78.8,81.7,3635445760,3.3,24283072,16102920,585076.91015625,266199.02734375
1732671048.296,12.0,[17.3, 15.2, 10.1, 7.0, 5.9, 5.9, 6.0, 5.0],77.3,81.7,3893313536,3.3,24283080,16102979,585077.0390625,266199.62890625
1732671050.304,8.9,[19.2, 15.2, 14.9, 7.1, 8.0, 5.0, 5.0, 4.0],77.8,81.7,3812900864,3.3,24283094,16103026,585077.12890625,266200.0546875
1732671052.314,12.0,[18.0, 14.0, 10.0, 6.0, 9.0, 8.0, 8.8, 7.1],77.4,81.7,3883466752,3.3,24283122,16103096,585077.3125,266200.71875
1732671054.326,11.5,[24.0, 17.8, 10.9, 9.8, 10.0, 6.0, 4.0, 6.9],77.9,81.7,3791355904,3.3,24283178,16103285,585078.04296875,266202.140625
1732671056.335,8.1,[20.2, 18.2, 10.0, 7.0, 4.0, 5.0, 5.0, 4.0],77.1,81.7,3929112576,3.3,24283197,16103372,585078.19921875,266203.078125
1732671058.345,12.0,[17.3, 15.0, 9.1, 9.1, 5.0, 5.0, 5.0, 5.0],77.0,81.7,3955425280,3.3,24283246,16103429,585078.61328125,266203.6015625
1732671060.355,19.9,[38.4, 31.3, 31.0, 19.0, 6.1, 5.0, 5.9, 4.0],78.5,81.7,3693969408,3.3,24283278,16103500,585078.828125,266204.84375
1732671062.531,22.9,[28.0, 23.0, 17.8, 16.8, 10.9, 10.0, 8.1, 9.9],77.6,81.7,3844653056,3.3,24283425,16103697,585080.0390625,266206.33203125
1732671064.695,22.1,[47.5, 38.0, 23.2, 21.0, 11.9, 9.9, 6.0, 5.9],78.5,81.7,3701260288,3.3,24283463,16103837,585080.24609375,266207.46875
1732671066.870,20.1,[38.8, 33.7, 22.2, 17.0, 13.9, 11.1, 9.0, 9.1],78.3,81.7,3733635072,3.3,24283496,16103940,585080.50390625,266208.54296875
1732671068.877,17.6,[46.9, 41.4, 25.3, 18.0, 18.2, 14.0, 13.9, 11.0],77.5,81.7,3871145984,3.3,24283548,16104002,585080.99609375,266209.09375
1732671071.025,23.7,[50.0, 45.5, 32.3, 26.0, 15.2, 14.0, 10.0, 42.0],78.4,81.7,3717758976,3.3,24283733,16104316,585082.69921875,266211.96875
1732671073.036,18.3,[27.3, 24.2, 19.0, 16.8, 4.0, 5.0, 5.0, 4.0],77.2,81.7,3923673088,3.3,24283833,16104517,585083.359375,266213.34765625
1732671075.042,7.5,[26.3, 21.8, 14.1, 10.1, 8.0, 7.1, 6.9, 7.0],77.7,81.7,3824517120,3.3,24283858,16104589,585083.52734375,266214.0703125
1732671077.049,9.3,[34.3, 30.0, 19.4, 14.0, 15.0, 13.0, 12.0, 11.9],77.5,81.7,3861233664,3.3,24283882,16104752,585083.734375,266215.19921875
1732671079.053,14.7,[39.4, 31.3, 22.2, 16.0, 15.2, 12.0, 9.1, 8.0],77.3,81.7,3901112320,3.3,24283891,16104849,585083.80859375,266215.88671875
1732671081.065,11.5,[41.6, 34.3, 24.2, 20.0, 19.2, 19.0, 15.8, 13.1],78.4,81.7,3705667584,3.3,24283919,16104986,585084.02734375,266217.171875
1732671083.217,25.8,[37.4, 30.3, 24.0, 19.8, 15.0, 13.0, 9.0, 8.1],77.6,81.7,3856695296,3.3,24283995,16105044,585084.62109375,266217.6953125
1732671085.386,24.9,[42.0, 36.0, 25.0, 19.0, 7.1, 7.0, 3.0, 5.9],78.2,81.7,3746693120,3.3,24284049,16105250,585085.3359375,266219.1484375
1732671087.395,11.8,[22.2, 18.0, 13.0, 10.9, 5.9, 5.1, 5.9, 5.1],77.0,81.7,3949527040,3.3,24284091,16105359,585085.703125,266220.21484375
1732671089.400,15.7,[36.7, 29.6, 22.2, 16.0, 14.0, 10.0, 9.0, 8.0],77.3,81.7,3893526528,3.3,24284100,16105404,585085.77734375,266220.67578125
1732671091.409,16.6,[40.4, 35.0, 25.3, 19.0, 6.9, 5.0, 4.0, 3.0],77.1,81.7,3939696640,3.3,24284153,16105491,585086.20703125,266221.47265625
1732671093.415,15.5,[29.6, 25.5, 17.2, 14.0, 5.0, 5.0, 5.0, 3.0],77.7,81.7,3834036224,3.3,24284193,16105574,585086.453125,266222.41796875
1732671095.423,13.0,[24.2, 22.0, 15.2, 12.0, 5.0, 5.0, 3.0, 2.0],78.1,81.7,3770384384,3.3,24284258,16105654,585086.7890625,266223.18359375
1732671097.589,21.6,[31.3, 26.0, 15.3, 12.9, 6.0, 6.0, 6.9, 5.9],77.8,81.7,3814326272,3.3,24284267,16105713,585086.85546875,266223.79296875
1732671099.747,26.0,[40.8, 35.4, 22.2, 16.8, 15.0, 12.1, 7.0, 6.1],78.6,81.7,3679666176,3.3,24284422,16105776,585088.25390625,266224.50390625
1732671101.898,27.5,[46.5, 32.3, 19.8, 14.1, 28.3, 21.2, 11.9, 8.9],78.6,81.7,3683500032,3.3,24284518,16106084,585088.83203125,266227.5078125
1732671104.051,22.3,[43.4, 39.4, 24.5, 20.2, 11.1, 7.9, 7.1, 5.9],78.5,81.7,3693559808,3.3,24284539,16106149,585089.0078125,266228.109375
1732671106.205,21.6,[53.0, 48.5, 39.6, 31.0, 36.0, 32.0, 30.0, 27.0],78.9,81.7,3630465024,3.3,24284590,16106324,585089.359375,266229.5703125
1732671108.369,23.4,[36.4, 29.3, 20.0, 15.2, 6.9, 5.0, 3.0, 4.0],77.6,81.7,3855138816,3.3,24284606,16106396,585089.48046875,266230.265625
1732671110.381,19.0,[41.0, 31.3, 22.8, 16.8, 12.1, 9.0, 6.0, 5.0],78.6,81.7,3668770816,3.3,24284644,16106469,585089.70703125,266230.96484375
1732671112.389,14.4,[35.0, 29.3, 19.0, 13.9, 15.0, 14.0, 13.0, 11.0],77.3,81.7,3904700416,3.3,24284663,16106524,585089.8828125,266231.47265625
1732671114.553,26.3,[38.0, 36.0, 24.0, 12.9, 8.9, 7.0, 5.1, 6.0],78.4,81.7,3706781696,3.3,24284959,16106839,585093.27734375,266234.05078125
1732671116.728,21.3,[47.0, 40.4, 22.0, 18.8, 16.0, 11.9, 8.1, 7.0],78.4,81.7,3714924544,3.3,24285224,16106951,585094.859375,266234.97265625
1732671118.898,22.9,[42.0, 32.3, 21.0, 17.0, 20.8, 17.8, 13.9, 10.0],77.7,81.7,3835363328,3.3,24285291,16107040,585095.49609375,266235.85546875
1732671120.910,19.5,[40.0, 32.7, 25.7, 19.8, 22.0, 15.0, 9.0, 7.9],79.1,81.7,3583606784,3.3,24285341,16107197,585095.921875,266237.37890625
1732671122.920,19.4,[16.2, 15.0, 9.0, 6.0, 4.0, 5.0, 4.9, 3.0],77.8,81.7,3810656256,3.3,24285379,16107287,585096.2578125,266238.2109375
1732671124.925,10.1,[21.2, 17.2, 11.1, 8.9, 8.1, 9.9, 7.9, 7.0],77.8,81.7,3808280576,3.3,24285437,16107467,585096.77734375,266239.54296875
1732671126.934,10.4,[21.2, 18.0, 10.0, 9.0, 4.0, 3.0, 4.0, 5.0],78.1,81.7,3765829632,3.3,24285454,16107548,585096.94921875,266240.33984375
1732671128.946,12.8,[19.0, 16.8, 10.0, 7.0, 7.9, 6.9, 7.9, 6.0],77.6,81.7,3843473408,3.3,24285502,16107615,585097.2265625,266241.23828125
1732671130.950,8.3,[34.3, 24.0, 22.0, 17.0, 27.0, 31.0, 11.0, 10.0],78.3,81.7,3728539648,3.3,24285669,16107941,585098.62890625,266244.140625
1732671132.956,18.7,[19.4, 16.0, 11.1, 7.1, 4.0, 4.0, 5.0, 6.0],77.4,81.7,3884711936,3.3,24286044,16108151,585102.453125,266246.0625
1732671134.966,9.7,[20.0, 17.2, 9.0, 6.1, 6.0, 6.0, 4.0, 5.9],78.3,81.7,3730161664,3.3,24286069,16108209,585102.66015625,266246.625
1732671136.978,8.9,[18.2, 16.0, 11.9, 7.9, 5.0, 3.0, 4.0, 4.0],77.6,81.7,3842097152,3.3,24286100,16108292,585102.8515625,266247.4296875
1732671138.990,15.9,[41.0, 27.3, 23.0, 16.2, 12.0, 9.9, 9.0, 9.9],77.4,81.7,3878666240,3.3,24286115,16108345,585102.97265625,266247.953125
1732671140.996,10.8,[17.2, 16.2, 10.0, 7.9, 4.0, 4.0, 2.0, 3.0],78.0,81.7,3774562304,3.3,24286134,16108569,585103.1171875,266249.34375
1732671143.008,12.6,[23.5, 20.0, 18.8, 13.0, 16.0, 14.0, 14.7, 13.9],77.0,81.7,3954671616,3.3,24286165,16108690,585103.41015625,266250.55078125
1732671145.017,12.1,[17.5, 18.2, 11.1, 10.0, 5.0, 5.0, 5.0, 4.0],77.9,81.7,3795189760,3.3,24286388,16108898,585105.21875,266251.87109375
1732671147.027,11.6,[34.3, 30.3, 23.0, 18.8, 9.0, 7.1, 5.9, 5.0],77.4,81.7,3877208064,3.3,24286448,16108978,585106.03515625,266252.72265625
1732671149.171,21.2,[40.0, 36.0, 25.3, 21.0, 22.0, 19.0, 17.2, 17.2],77.2,81.7,3918577664,3.3,24286527,16109162,585107.109375,266254.015625
1732671151.177,13.0,[30.0, 24.2, 16.0, 10.9, 9.0, 7.0, 9.0, 5.1],78.1,81.7,3758407680,3.3,24286587,16109286,585107.47265625,266255.17578125
1732671153.188,18.1,[18.2, 15.0, 10.0, 6.0, 5.0, 4.0, 4.0, 4.0],77.1,81.7,3938025472,3.3,24286620,16109426,585107.72265625,266256.1953125
1732671155.338,20.9,[37.4, 29.3, 21.0, 17.0, 20.0, 17.0, 15.0, 13.0],78.3,81.7,3729899520,3.3,24286736,16109487,585108.671875,266256.9765625
1732671157.345,13.1,[21.8, 18.2, 10.1, 8.1, 6.1, 6.0, 4.0, 4.0],78.2,81.7,3738615808,3.3,24286808,16109671,585109.47265625,266258.60546875
1732671159.354,15.6,[24.2, 18.2, 14.3, 10.1, 13.9, 13.0, 12.0, 13.0],77.5,81.7,3866165248,3.3,24286847,16109775,585109.796875,266259.328125
1732671161.363,19.8,[17.0, 15.0, 9.9, 8.0, 1.0, 0.0, 1.0, 1.0],78.0,81.7,3785736192,3.3,24286892,16110039,585110.05859375,266262.375
1732671163.535,28.0,[64.0, 60.0, 49.5, 49.5, 7.0, 5.0, 3.0, 3.0],77.8,81.7,3811311616,3.3,24287466,16110141,585123.53125,266265.62109375
1732671165.548,7.3,[19.2, 17.2, 11.9, 8.1, 3.0, 2.0, 5.0, 3.0],78.7,81.7,3665362944,3.3,24287733,16110482,585127.609375,266274.21484375
1732671167.554,10.3,[27.0, 20.2, 15.2, 13.0, 11.9, 12.0, 10.1, 10.1],78.0,81.7,3787341824,3.3,24287749,16110611,585127.76953125,266275.12109375
1732671169.562,13.2,[21.0, 16.2, 11.0, 8.9, 3.0, 4.0, 3.0, 3.0],77.8,81.7,3820634112,3.3,24287781,16110708,585128.0,266275.83203125
1732671171.567,16.0,[37.8, 30.6, 21.0, 15.2, 10.1, 10.0, 10.0, 8.1],78.0,81.7,3776266240,3.3,24287804,16110835,585128.2109375,266277.20703125
1732671173.575,13.5,[24.2, 19.0, 13.0, 10.9, 11.1, 10.0, 8.0, 7.9],78.6,81.7,3674669056,3.3,24288220,16110933,585130.6875,266277.95703125
1732671175.583,17.6,[26.7, 23.8, 17.2, 11.1, 9.0, 8.0, 7.9, 7.0],78.1,81.7,3767664640,3.3,24288261,16111017,585130.93359375,266278.69921875
1732671177.590,14.2,[34.0, 26.0, 18.2, 14.0, 17.0, 15.0, 14.0, 14.0],77.9,81.7,3792404480,3.3,24288288,16111261,585131.14453125,266280.28515625
1732671179.751,24.3,[41.4, 38.0, 22.0, 18.8, 23.2, 20.0, 12.0, 8.9],78.8,81.7,3636936704,3.3,24288348,16111366,585131.6328125,266281.2890625
1732671181.908,22.2,[41.0, 32.7, 21.0, 17.0, 13.0, 10.1, 8.1, 6.0],78.2,81.7,3752263680,3.3,24288401,16111446,585132.1015625,266282.03515625
1732671183.917,14.8,[40.4, 35.0, 25.3, 20.0, 17.0, 13.9, 11.9, 9.0],78.7,81.7,3652255744,3.3,24288428,16111592,585132.26171875,266282.9765625
1732671185.922,15.6,[45.5, 33.0, 27.0, 17.0, 17.0, 12.0, 5.9, 4.0],78.8,81.7,3634053120,3.3,24288454,16111682,585132.453125,266283.79296875
1732671187.933,14.3,[20.0, 17.0, 11.1, 7.1, 6.0, 6.0, 6.9, 6.0],77.6,81.7,3843129344,3.3,24288490,16111813,585132.75390625,266284.8515625
1732671190.102,21.0,[48.0, 38.4, 31.0, 22.2, 7.0, 6.0, 5.0, 5.1],77.6,81.7,3855663104,3.3,24289018,16111870,585140.5546875,266285.3515625
1732671192.265,27.0,[45.0, 37.0, 24.0, 18.8, 25.7, 17.0, 15.0, 11.0],77.1,81.7,3928768512,3.3,24289343,16112834,585142.953125,266299.08203125
1732671194.273,18.7,[41.4, 41.4, 28.0, 23.0, 16.8, 12.0, 9.1, 9.0],77.7,81.7,3823042560,3.3,24289535,16112890,585144.82421875,266299.6015625
